
2023-11-27,1.4200,1.5000,1.3100,1.3800,346691
2023-11-24,1.4000,1.5400,1.3900,1.4500,276436
2023-11-22,1.4000,1.4804,1.3200,1.4394,376357
2023-11-21,1.4500,1.4900,1.3601,1.4000,433824
2023-11-20,1.4000,1.5800,1.3300,1.5000,1225863
2023-11-17,1.9700,1.9800,1.4500,1.4700,5452605
2023-11-16,1.7300,2.0000,1.6300,1.7600,566281
2023-11-15,2.0800,2.1700,1.9500,2.0600,512570
2023-11-14,2.2800,2.3500,1.9400,2.1400,1688804
2023-11-13,3.6700,4.3000,2.2400,2.4000,7843420
2023-11-10,2.3600,3.7300,1.8600,2.9700,4589226
2023-11-09,2.5900,2.7578,2.2600,2.2600,158680
2023-11-08,3.5700,3.7397,2.2300,2.6500,359993
2023-11-07,5.2900,5.4000,3.5705,3.8000,356340
2023-11-06,6.7500,7.4000,5.3100,5.6000,1334548
2023-11-03,12.3900,12.4000,4.5000,6.3000,837626
